Client_ID,Client_Type,Client_Verification,Client_Location,Cargo_ID,Cargo_Type,Cargo_Value,Cargo_Weight,Cargo_Risk,Transporter,Route,Border_Point,GPS_Location,KRA_Lock,KRA_Penalty,Incident_Type,Incident_Location,Incident_Report_Date,Estimated_Loss
6675,Business,Verified,Kisumu,455223,Furniture,333578.242,8659.255318,Medium,Transporter_B,Nairobi-Eldoret,Malaba,In Transit,FALSE,50000,Fraud,Border,11/9/2023,53284.6217
4970,Business,Verified,Nairobi,913941,Electronics,191087.1625,8728.968049,Medium,Transporter_B,Mombasa-Nairobi,Malaba,In Transit,TRUE,50000,Theft,Border,11/3/2024,32606.9019
2216,Business,Unverified,Kisumu,124610,Electronics,910770.2527,1366.4115,Low,Transporter_A,Mombasa-Kampala,Malaba,In Transit,TRUE,50000,Theft,Border,4/26/2024,97094.54897
1220,Business,Verified,Nairobi,734047,Machinery,277773.518,2069.670526,Medium,Transporter_B,Nairobi-Kisumu,Busia,At Customs,FALSE,50000,Theft,Warehouse,10/22/2024,49280.33991
6699,Business,Verified,Nakuru,491755,Machinery,111564.8443,8004.145225,Low,Transporter_A,Nairobi-Eldoret,Busia,Unknown,TRUE,100000,None,N/A,,-1557.469206
2431,Individual,Verified,Mombasa,438971,Electronics,192633.18,4423.037481,High,Transporter_A,Mombasa-Nairobi,Busia,At Customs,TRUE,0,Theft,Warehouse,11/1/2024,96620.34775
3242,Business,Verified,Kisumu,219917,Textiles,128422.2065,5861.975356,High,Transporter_B,Mombasa-Nairobi,Taveta,At Customs,TRUE,50000,Theft,Warehouse,7/25/2024,17780.29056
1405,Individual,Verified,Nairobi,150262,Vehicle,270617.0422,6711.317174,Low,Transporter_A,Nairobi-Kisumu,Malaba,Delivered,TRUE,50000,Fraud,Warehouse,2/4/2024,25049.69232
3702,Business,Verified,Nakuru,803297,Textiles,334357.9145,5483.580889,Low,Transporter_C,Nairobi-Eldoret,Malaba,At Customs,TRUE,50000,None,N/A,,-991.0010849
4075,Business,Unverified,Kisumu,167957,Machinery,725176.1406,9577.604237,High,Transporter_C,Nairobi-Kisumu,Busia,At Customs,FALSE,10000,None,N/A,,1411.095974
8850,Business,Verified,Kisumu,267990,Vehicle,929686.1746,3762.467219,Low,Transporter_A,Mombasa-Nairobi,Taveta,In Transit,FALSE,10000,None,N/A,,-202.669332
1990,Business,Verified,Nakuru,636296,Textiles,479175.4118,296.1147002,Low,Transporter_A,Nairobi-Kisumu,Malaba,In Transit,TRUE,50000,Fraud,Warehouse,6/23/2024,47665.51454
7376,Business,Verified,Mombasa,986907,Textiles,810310.3632,910.0691827,Low,Transporter_B,Mombasa-Nairobi,Malaba,In Transit,TRUE,10000,Theft,Warehouse,12/16/2023,51684.82879
4177,Business,Verified,Nairobi,353033,Furniture,43605.02412,2856.094894,Medium,Transporter_C,Mombasa-Nairobi,Malaba,At Customs,FALSE,100000,Fraud,Border,12/26/2023,83289.68236
8643,Individual,Unverified,Eldoret,631878,Textiles,346674.1403,3410.479332,Low,Transporter_B,Nairobi-Kisumu,Busia,At Customs,TRUE,0,None,N/A,,-1998.252066
3897,Business,Unverified,Nakuru,126844,Furniture,768661.6547,4690.712794,High,Transporter_C,Nairobi-Kisumu,Namanga,At Customs,TRUE,100000,None,N/A,,1092.607845
2823,Business,Verified,Mombasa,679178,Textiles,978953.1644,3089.763478,Low,Transporter_A,Nairobi-Eldoret,Taveta,In Transit,TRUE,0,None,N/A,,3358.713185
3580,Business,Verified,Nakuru,220247,Vehicle,7463.723182,2410.344426,Medium,Transporter_C,Nairobi-Kisumu,Namanga,Unknown,TRUE,10000,None,N/A,,-1523.219916
7331,Business,Verified,Eldoret,942036,Vehicle,937625.1746,274.6796203,Low,Transporter_B,Nairobi-Kisumu,Busia,At Customs,FALSE,0,None,N/A,,-2020.472154
2549,Business,Verified,Nakuru,331437,Vehicle,912240.5399,3992.327837,Low,Transporter_C,Mombasa-Nairobi,Namanga,In Transit,TRUE,10000,Fraud,Warehouse,1/19/2024,92941.58794
4832,Individual,Verified,Eldoret,734425,Textiles,360801.0498,9808.503295,Medium,Transporter_B,Mombasa-Nairobi,Taveta,In Transit,TRUE,100000,Damage,Warehouse,1/19/2024,85523.53267
7602,Business,Verified,Kisumu,239598,Machinery,907798.3028,4043.70574,High,Transporter_A,Mombasa-Kampala,Taveta,In Transit,FALSE,100000,Theft,Warehouse,10/11/2024,15330.81981
7882,Individual,Unverified,Kisumu,260802,Machinery,921232.3692,6202.226457,Low,Transporter_B,Mombasa-Nairobi,Busia,Unknown,TRUE,100000,None,N/A,,-1990.488128
7548,Business,Verified,Nakuru,872045,Textiles,76268.83741,8205.788482,High,Transporter_C,Nairobi-Eldoret,Taveta,In Transit,FALSE,50000,Theft,Warehouse,12/3/2023,55078.80624
1054,Business,Unverified,Mombasa,819050,Textiles,260115.9634,6454.273272,High,Transporter_C,Nairobi-Eldoret,Malaba,At Customs,TRUE,0,Fraud,Transit,12/9/2023,98144.08912
9988,Individual,Unverified,Nakuru,236949,Vehicle,717736.8663,4608.521215,Medium,Transporter_C,Mombasa-Kampala,Taveta,In Transit,TRUE,100000,Theft,Border,7/16/2024,7483.229393
2466,Business,Verified,Nairobi,630659,Furniture,876230.2008,1874.607362,High,Transporter_B,Mombasa-Nairobi,Busia,Delivered,TRUE,10000,None,N/A,,449.3434385
7502,Individual,Verified,Eldoret,815127,Furniture,354763.2166,2531.902638,Low,Transporter_A,Nairobi-Eldoret,Namanga,At Customs,TRUE,10000,Fraud,Border,10/6/2024,39117.25715
9566,Business,Verified,Eldoret,599597,Machinery,878738.6699,9489.230384,Low,Transporter_C,Nairobi-Kisumu,Namanga,Unknown,FALSE,100000,Theft,Warehouse,3/29/2024,31812.00005
1153,Individual,Unverified,Kisumu,696050,Electronics,256756.2995,3432.159641,High,Transporter_B,Nairobi-Eldoret,Malaba,Delivered,FALSE,50000,None,N/A,,925.6357384
5494,Business,Verified,Mombasa,102634,Textiles,311338.8839,1837.271041,High,Transporter_C,Mombasa-Nairobi,Busia,In Transit,TRUE,50000,None,N/A,,138.3514359
8244,Business,Unverified,Nakuru,550836,Machinery,477366.4763,5482.174848,Medium,Transporter_A,Mombasa-Kampala,Malaba,Delivered,FALSE,0,Theft,Border,7/5/2024,74987.30134
8347,Business,Verified,Eldoret,588539,Textiles,563716.5115,7226.157435,High,Transporter_B,Mombasa-Nairobi,Taveta,At Customs,TRUE,0,None,N/A,,715.4477574
9685,Business,Verified,Nakuru,308774,Electronics,971354.8311,9517.404351,Medium,Transporter_C,Nairobi-Eldoret,Malaba,In Transit,TRUE,50000,Fraud,Warehouse,6/26/2024,34710.45259
7016,Individual,Verified,Mombasa,700881,Machinery,791182.4275,3709.132233,Low,Transporter_C,Mombasa-Kampala,Busia,At Customs,TRUE,10000,Theft,Border,8/13/2024,97906.89284
1082,Business,Verified,Kisumu,820457,Furniture,800040.2736,7628.328179,High,Transporter_B,Mombasa-Kampala,Namanga,At Customs,FALSE,10000,Theft,Warehouse,4/18/2024,23032.02979
1340,Individual,Verified,Nakuru,560160,Textiles,748958.596,5602.175181,Medium,Transporter_C,Mombasa-Kampala,Taveta,Delivered,TRUE,50000,None,N/A,,262.4631121
3734,Business,Verified,Eldoret,132205,Vehicle,213434.0919,1194.072591,Low,Transporter_B,Nairobi-Eldoret,Busia,Delivered,TRUE,50000,None,N/A,,-11.018018
5270,Business,Unverified,Eldoret,542126,Electronics,913771.3056,6639.164521,Low,Transporter_A,Nairobi-Kisumu,Taveta,At Customs,TRUE,50000,None,N/A,,1863.792025
7257,Business,Verified,Eldoret,213682,Vehicle,237515.0798,8455.314035,Medium,Transporter_A,Mombasa-Kampala,Malaba,In Transit,TRUE,100000,Theft,Transit,10/12/2024,2595.412794
9566,Business,Unverified,Kisumu,918976,Machinery,852689.0188,3062.89078,Low,Transporter_C,Nairobi-Eldoret,Namanga,At Customs,TRUE,10000,Theft,Transit,7/24/2024,66988.51699
7915,Business,Verified,Nakuru,620317,Textiles,402025.4145,6973.207769,High,Transporter_A,Mombasa-Kampala,Busia,At Customs,FALSE,50000,Fraud,Border,7/9/2024,33053.94147
5729,Business,Verified,Kisumu,462201,Vehicle,432875.0751,2021.744594,Low,Transporter_C,Mombasa-Kampala,Malaba,In Transit,TRUE,100000,Damage,Transit,2/5/2024,72191.66094
8164,Business,Verified,Kisumu,276104,Textiles,661118.4982,6737.73596,Medium,Transporter_C,Mombasa-Nairobi,Taveta,In Transit,TRUE,50000,Theft,Warehouse,12/3/2023,65379.26119
8209,Business,Verified,Nairobi,761809,Electronics,734492.7421,2256.680688,High,Transporter_A,Nairobi-Kisumu,Namanga,In Transit,FALSE,0,None,N/A,,-2075.65489
3866,Individual,Verified,Nairobi,203397,Vehicle,81345.61518,7528.223971,High,Transporter_B,Mombasa-Nairobi,Malaba,In Transit,FALSE,10000,None,N/A,,52.44023335
7992,Business,Verified,Kisumu,525884,Vehicle,979124.5423,5421.714872,Low,Transporter_A,Mombasa-Kampala,Taveta,In Transit,FALSE,0,Theft,Warehouse,10/16/2024,58573.93239
6258,Business,Unverified,Nakuru,193389,Vehicle,379316.5123,3688.190746,Medium,Transporter_B,Mombasa-Nairobi,Busia,In Transit,TRUE,50000,Theft,Border,1/26/2024,15154.2363
2252,Business,Verified,Mombasa,719657,Furniture,664283.7921,9182.641263,High,Transporter_B,Mombasa-Kampala,Malaba,In Transit,FALSE,10000,Theft,Transit,1/21/2024,60168.30332
5599,Individual,Unverified,Eldoret,966938,Furniture,447553.7394,2558.066817,Low,Transporter_B,Nairobi-Eldoret,Namanga,Delivered,TRUE,0,Damage,Border,12/29/2023,11997.67668
4243,Individual,Unverified,Kisumu,389340,Vehicle,602797.1417,9749.181369,Low,Transporter_A,Mombasa-Nairobi,Malaba,In Transit,FALSE,10000,None,N/A,,1469.993658
7901,Business,Verified,Nairobi,168147,Machinery,77493.07548,6347.426063,High,Transporter_A,Mombasa-Nairobi,Namanga,At Customs,FALSE,100000,Damage,Warehouse,7/14/2024,70574.49051
8357,Business,Unverified,Nairobi,265438,Electronics,570564.2492,1038.836328,Medium,Transporter_C,Nairobi-Kisumu,Malaba,In Transit,FALSE,0,Fraud,Transit,6/15/2024,83336.18869
4504,Business,Verified,Mombasa,866984,Vehicle,428184.9443,5609.88419,High,Transporter_A,Nairobi-Kisumu,Namanga,Delivered,TRUE,50000,None,N/A,,915.1733132
8939,Business,Verified,Nakuru,684949,Electronics,431166.2529,2696.075196,Medium,Transporter_A,Mombasa-Kampala,Taveta,Delivered,TRUE,100000,Fraud,Transit,7/18/2024,8402.710914
4472,Business,Verified,Kisumu,884487,Electronics,82022.9047,4709.997925,Low,Transporter_B,Nairobi-Kisumu,Busia,In Transit,TRUE,10000,None,N/A,,1091.026854
2868,Individual,Verified,Mombasa,411968,Machinery,94526.98241,9566.19235,High,Transporter_C,Nairobi-Eldoret,Busia,In Transit,TRUE,50000,Fraud,Border,1/3/2024,3563.401543
8651,Individual,Verified,Nakuru,862717,Textiles,751240.2366,5843.012881,Medium,Transporter_A,Nairobi-Kisumu,Malaba,In Transit,TRUE,100000,None,N/A,,-1164.874052
1619,Business,Verified,Kisumu,515290,Vehicle,821997.1323,778.9466685,High,Transporter_C,Mombasa-Nairobi,Malaba,In Transit,TRUE,10000,Theft,Warehouse,4/12/2024,44238.87362
3409,Business,Unverified,Mombasa,508611,Machinery,532474.4035,5720.59667,High,Transporter_B,Mombasa-Nairobi,Malaba,At Customs,FALSE,10000,None,N/A,,-400.7622526
2966,Individual,Verified,Nakuru,693684,Vehicle,872140.9247,9379.435947,Low,Transporter_A,Mombasa-Nairobi,Taveta,In Transit,TRUE,50000,None,N/A,,454.3826899
6241,Business,Unverified,Nakuru,730856,Furniture,458684.2727,9311.864534,Low,Transporter_C,Mombasa-Kampala,Taveta,Delivered,TRUE,0,Theft,Transit,1/2/2024,73345.68676
1089,Business,Verified,Mombasa,619657,Machinery,665411.6138,3172.316835,High,Transporter_A,Nairobi-Eldoret,Malaba,In Transit,FALSE,0,None,N/A,,1198.466951
8185,Business,Verified,Eldoret,467524,Textiles,790500.494,365.822806,High,Transporter_C,Nairobi-Eldoret,Namanga,Unknown,TRUE,50000,Theft,Border,8/27/2024,44135.68785
1002,Individual,Unverified,Mombasa,624864,Textiles,181745.4556,3358.09165,Medium,Transporter_C,Mombasa-Nairobi,Busia,At Customs,TRUE,50000,None,N/A,,1431.595264
1386,Business,Verified,Kisumu,409272,Machinery,905503.4337,1659.283878,Medium,Transporter_C,Nairobi-Kisumu,Namanga,Delivered,TRUE,50000,None,N/A,,671.0322204
2319,Business,Unverified,Eldoret,580357,Textiles,811063.7254,1545.534555,Medium,Transporter_B,Nairobi-Eldoret,Busia,At Customs,FALSE,50000,Theft,Border,5/24/2024,8316.153155
2585,Business,Verified,Eldoret,351585,Machinery,514071.8645,2698.043381,High,Transporter_B,Nairobi-Kisumu,Namanga,In Transit,TRUE,10000,None,N/A,,-2386.3585
5051,Business,Verified,Mombasa,675644,Vehicle,475215.7052,9722.523031,High,Transporter_B,Mombasa-Kampala,Taveta,In Transit,FALSE,50000,None,N/A,,-731.3234512
2988,Business,Verified,Mombasa,496961,Vehicle,240221.8407,5943.630214,Low,Transporter_C,Nairobi-Eldoret,Malaba,In Transit,TRUE,100000,None,N/A,,-617.0896035
3712,Business,Unverified,Nairobi,476720,Machinery,571169.9816,2402.277489,Medium,Transporter_B,Mombasa-Nairobi,Namanga,At Customs,FALSE,10000,Theft,Border,4/20/2024,51397.78935
9633,Individual,Unverified,Eldoret,901060,Furniture,129855.9952,4190.737534,Medium,Transporter_B,Mombasa-Kampala,Taveta,In Transit,TRUE,10000,None,N/A,,-923.4283998
5432,Business,Verified,Kisumu,977806,Vehicle,756803.3553,4629.391245,High,Transporter_B,Mombasa-Kampala,Busia,In Transit,TRUE,10000,Theft,Border,9/19/2024,25822.33275
9092,Business,Unverified,Kisumu,267182,Furniture,129713.9022,6482.027088,High,Transporter_A,Mombasa-Nairobi,Malaba,Unknown,FALSE,100000,None,N/A,,205.3527178
6546,Business,Verified,Kisumu,873732,Furniture,550005.4692,8184.24981,High,Transporter_A,Nairobi-Eldoret,Namanga,In Transit,TRUE,50000,Damage,Warehouse,5/27/2024,31615.10377
2366,Business,Verified,Nairobi,295769,Furniture,790492.4723,6782.228457,Low,Transporter_C,Nairobi-Eldoret,Busia,Unknown,TRUE,50000,Fraud,Warehouse,8/29/2024,13881.29282
1454,Business,Verified,Kisumu,808986,Furniture,897213.4478,2042.585911,Medium,Transporter_C,Mombasa-Kampala,Taveta,In Transit,FALSE,100000,Fraud,Transit,1/17/2024,52368.70776
6450,Business,Verified,Nakuru,857831,Furniture,350874.3819,9376.554522,Low,Transporter_B,Nairobi-Kisumu,Malaba,In Transit,TRUE,50000,None,N/A,,941.7661148
5178,Individual,Unverified,Eldoret,615034,Textiles,384475.2565,443.6081893,Medium,Transporter_B,Mombasa-Nairobi,Namanga,At Customs,FALSE,0,Theft,Warehouse,6/1/2024,8222.96686
4687,Individual,Verified,Kisumu,496314,Textiles,548542.979,1725.519566,Low,Transporter_A,Nairobi-Eldoret,Busia,At Customs,TRUE,50000,Theft,Border,5/13/2024,18030.2562
2956,Business,Unverified,Nairobi,380869,Machinery,162942.6972,9335.43227,Medium,Transporter_A,Mombasa-Kampala,Taveta,In Transit,TRUE,0,None,N/A,,-2505.715479
1515,Business,Verified,Nairobi,130075,Textiles,81187.03789,8209.556608,Medium,Transporter_B,Mombasa-Nairobi,Namanga,In Transit,FALSE,50000,None,N/A,,774.2198574
8236,Business,Verified,Nakuru,137481,Vehicle,333340.0013,9501.159752,High,Transporter_A,Nairobi-Eldoret,Namanga,At Customs,TRUE,100000,Theft,Transit,12/31/2023,97996.66679
8701,Business,Verified,Eldoret,593467,Textiles,213735.9192,6059.86623,Medium,Transporter_B,Nairobi-Kisumu,Malaba,Delivered,TRUE,100000,Damage,Border,11/20/2023,21610.51706
4168,Business,Unverified,Mombasa,299944,Textiles,313525.0302,9386.365533,High,Transporter_B,Nairobi-Kisumu,Busia,In Transit,TRUE,10000,Theft,Warehouse,7/1/2024,38118.21018
6540,Business,Verified,Kisumu,469110,Furniture,252909.2289,9838.584567,High,Transporter_B,Mombasa-Nairobi,Busia,In Transit,TRUE,100000,Theft,Warehouse,8/22/2024,42060.75683
3773,Business,Verified,Eldoret,790641,Furniture,905069.1229,9768.515785,Medium,Transporter_C,Mombasa-Kampala,Malaba,Delivered,TRUE,50000,None,N/A,,-1665.602492
2474,Business,Verified,Eldoret,292064,Electronics,726743.9742,10157.08249,High,Transporter_C,Nairobi-Kisumu,Namanga,In Transit,TRUE,10000,None,N/A,,-2517.699762
5179,Business,Unverified,Mombasa,817653,Furniture,872180.2625,8818.851892,Medium,Transporter_A,Mombasa-Nairobi,Malaba,Delivered,TRUE,100000,None,N/A,,-82.53489588
6630,Business,Verified,Nairobi,979491,Textiles,934411.0808,6075.783048,High,Transporter_A,Mombasa-Kampala,Taveta,Delivered,TRUE,50000,Theft,Warehouse,1/28/2024,47762.55449
2607,Individual,Verified,Nakuru,805443,Machinery,578872.8451,3652.47965,Low,Transporter_B,Mombasa-Kampala,Taveta,In Transit,TRUE,0,Theft,Border,8/28/2024,48617.674
4223,Individual,Verified,Nakuru,737826,Machinery,681624.6298,7783.839447,High,Transporter_A,Mombasa-Nairobi,Malaba,Delivered,TRUE,50000,Theft,Border,5/24/2024,61466.94747
2050,Business,Verified,Nairobi,160112,Electronics,314838.1166,9180.251628,High,Transporter_B,Nairobi-Kisumu,Busia,In Transit,TRUE,0,None,N/A,,-1869.185608
3387,Individual,Unverified,Nairobi,119301,Electronics,387988.5832,3938.200917,Medium,Transporter_C,Mombasa-Nairobi,Namanga,At Customs,FALSE,0,Theft,Warehouse,10/13/2024,69630.14975
1207,Business,Unverified,Kisumu,183956,Textiles,406471.6733,6864.354737,High,Transporter_C,Nairobi-Eldoret,Namanga,At Customs,TRUE,10000,Damage,Warehouse,2/26/2024,44549.6817
4144,Individual,Verified,Eldoret,364966,Machinery,204483.7491,564.8895446,Low,Transporter_A,Mombasa-Kampala,Malaba,In Transit,TRUE,10000,Fraud,Transit,4/1/2024,70181.87242
2514,Business,Verified,Eldoret,959035,Vehicle,724354.8682,1899.153161,High,Transporter_B,Mombasa-Nairobi,Taveta,At Customs,TRUE,50000,Theft,Transit,10/14/2024,73274.34946
4890,Individual,Verified,Kisumu,993126,Machinery,359167.3718,3674.915152,Low,Transporter_A,Mombasa-Kampala,Malaba,Delivered,TRUE,100000,Theft,Border,5/23/2024,12156.27901
4630,Business,Verified,Eldoret,949736,Textiles,108927.0313,2988.584875,Medium,Transporter_B,Mombasa-Nairobi,Taveta,In Transit,TRUE,50000,Theft,Border,5/3/2024,1533.705462
7274,Business,Unverified,Kisumu,155700,Vehicle,432895.4633,7821.954889,Low,Transporter_A,Mombasa-Nairobi,Malaba,Unknown,FALSE,50000,None,N/A,,-1299.238943
7106,Business,Verified,Nakuru,522793,Furniture,156482.7333,6095.098112,Low,Transporter_A,Mombasa-Nairobi,Taveta,In Transit,FALSE,10000,None,N/A,,432.7290064
7299,Business,Verified,Nairobi,700715,Electronics,891543.693,6144.101471,Medium,Transporter_A,Nairobi-Kisumu,Malaba,At Customs,TRUE,0,Fraud,Warehouse,5/25/2024,25662.76941
8896,Business,Verified,Mombasa,568979,Textiles,188911.9422,8558.637535,Medium,Transporter_C,Nairobi-Eldoret,Namanga,In Transit,TRUE,10000,None,N/A,,1228.134288
5996,Individual,Unverified,Kisumu,490233,Vehicle,639905.1551,647.1859438,Low,Transporter_B,Mombasa-Kampala,Namanga,Delivered,TRUE,10000,None,N/A,,730.9227487
8291,Individual,Verified,Eldoret,497084,Electronics,687547.0365,8293.656998,Medium,Transporter_B,Nairobi-Kisumu,Taveta,At Customs,FALSE,100000,None,N/A,,2635.647239
8027,Individual,Verified,Kisumu,836589,Furniture,901175.8048,5844.154087,Low,Transporter_C,Mombasa-Nairobi,Malaba,In Transit,TRUE,10000,Damage,Warehouse,3/24/2024,42312.98237
7354,Individual,Unverified,Mombasa,362749,Machinery,827523.2569,5726.382522,Low,Transporter_B,Nairobi-Eldoret,Taveta,Delivered,TRUE,50000,None,N/A,,-1561.084848
2627,Business,Unverified,Kisumu,337039,Electronics,505443.6214,9429.194245,High,Transporter_C,Mombasa-Kampala,Malaba,In Transit,TRUE,10000,Theft,Warehouse,8/5/2024,13807.66138
3778,Individual,Verified,Eldoret,267399,Furniture,605545.6941,1100.07625,High,Transporter_B,Nairobi-Kisumu,Taveta,In Transit,TRUE,10000,None,N/A,,1187.24966
8869,Business,Verified,Kisumu,438531,Textiles,800279.291,5698.681056,High,Transporter_C,Nairobi-Eldoret,Namanga,In Transit,TRUE,100000,None,N/A,,-1908.379342
5399,Business,Verified,Kisumu,669890,Vehicle,750918.2739,7149.468255,Low,Transporter_B,Mombasa-Nairobi,Malaba,In Transit,FALSE,10000,Damage,Transit,6/5/2024,91596.88623
3653,Business,Verified,Nairobi,626919,Vehicle,183092.6078,4191.197829,High,Transporter_B,Mombasa-Nairobi,Malaba,Delivered,TRUE,10000,Fraud,Border,11/25/2023,47522.93207
1778,Individual,Unverified,Kisumu,558760,Machinery,80160.47385,5615.591349,Low,Transporter_C,Nairobi-Eldoret,Namanga,Delivered,TRUE,10000,None,N/A,,900.0125872
1174,Business,Verified,Nairobi,236063,Electronics,287347.6372,6452.979072,Low,Transporter_A,Mombasa-Kampala,Busia,In Transit,TRUE,10000,None,N/A,,1248.200513
8010,Individual,Verified,Nairobi,218409,Furniture,651259.1165,9885.148409,High,Transporter_B,Nairobi-Kisumu,Taveta,Unknown,FALSE,10000,Damage,Warehouse,8/19/2024,42982.64549
3259,Business,Verified,Mombasa,199017,Machinery,639057.6499,8012.006656,Low,Transporter_A,Mombasa-Kampala,Namanga,Unknown,FALSE,50000,Theft,Transit,8/4/2024,5372.077227
8686,Individual,Verified,Mombasa,566838,Electronics,818869.5597,5257.701259,High,Transporter_A,Nairobi-Kisumu,Taveta,In Transit,TRUE,10000,None,N/A,,894.0270676
9605,Business,Verified,Eldoret,101722,Machinery,638844.5258,7738.656967,Low,Transporter_B,Nairobi-Eldoret,Malaba,In Transit,TRUE,0,None,N/A,,-0.060456854
5146,Individual,Verified,Nakuru,652473,Vehicle,288877.0184,8475.92554,Low,Transporter_B,Nairobi-Eldoret,Taveta,Delivered,FALSE,50000,None,N/A,,452.2780854
1719,Business,Unverified,Eldoret,878335,Furniture,575431.8368,2796.101303,High,Transporter_B,Mombasa-Nairobi,Taveta,At Customs,TRUE,10000,None,N/A,,-1656.012237
8805,Business,Verified,Eldoret,917483,Vehicle,257576.9815,2355.357571,Medium,Transporter_C,Nairobi-Kisumu,Malaba,In Transit,TRUE,10000,None,N/A,,-2034.557115
4406,Business,Verified,Eldoret,531585,Electronics,34946.46513,1506.963523,Low,Transporter_C,Mombasa-Kampala,Namanga,At Customs,TRUE,50000,Theft,Warehouse,6/16/2024,80329.52192
4302,Business,Verified,Mombasa,957370,Machinery,800443.6065,2318.397271,Low,Transporter_C,Nairobi-Eldoret,Busia,In Transit,FALSE,10000,Theft,Border,10/27/2024,42226.70679
1686,Individual,Unverified,Mombasa,894755,Machinery,948082.06,454.9656288,High,Transporter_A,Mombasa-Nairobi,Namanga,In Transit,TRUE,50000,Theft,Border,8/26/2024,72596.64733
6782,Individual,Verified,Eldoret,890358,Textiles,917258.11,3699.305599,High,Transporter_C,Nairobi-Eldoret,Namanga,In Transit,TRUE,100000,Theft,Transit,8/23/2024,18789.45314
1005,Business,Verified,Nakuru,921186,Machinery,659892.7742,4581.005312,High,Transporter_C,Nairobi-Eldoret,Taveta,In Transit,TRUE,50000,None,N/A,,81.38614446
5171,Individual,Verified,Kisumu,208115,Textiles,772144.5643,1668.27124,Medium,Transporter_B,Nairobi-Eldoret,Busia,In Transit,TRUE,0,None,N/A,,-3485.902938
7776,Business,Verified,Kisumu,364091,Electronics,311846.1149,2256.285971,Low,Transporter_A,Mombasa-Nairobi,Taveta,In Transit,FALSE,100000,Theft,Warehouse,3/14/2024,39466.95062
9659,Individual,Verified,Kisumu,903517,Textiles,958503.4483,790.552178,High,Transporter_B,Mombasa-Nairobi,Busia,In Transit,TRUE,0,Theft,Warehouse,12/11/2023,16073.48106
3368,Business,Unverified,Nairobi,973663,Machinery,707478.345,4722.992962,High,Transporter_A,Nairobi-Eldoret,Namanga,In Transit,TRUE,10000,Theft,Transit,9/29/2024,46121.21711
4943,Individual,Verified,Nakuru,607661,Furniture,140345.9457,4940.565241,Medium,Transporter_B,Mombasa-Kampala,Busia,Delivered,FALSE,0,Fraud,Border,7/14/2024,17024.70553
6240,Individual,Unverified,Kisumu,134828,Electronics,229939.9256,3334.592369,Medium,Transporter_B,Nairobi-Eldoret,Taveta,In Transit,TRUE,10000,Damage,Transit,4/9/2024,2151.510686
2375,Business,Verified,Kisumu,943381,Electronics,504653.8716,3012.873567,Low,Transporter_B,Mombasa-Nairobi,Busia,At Customs,FALSE,100000,None,N/A,,-1840.827557
7687,Business,Unverified,Nairobi,689484,Furniture,121867.8904,3319.173866,Low,Transporter_C,Mombasa-Kampala,Taveta,In Transit,TRUE,0,None,N/A,,-636.1862523
1987,Individual,Verified,Mombasa,971990,Electronics,897771.4933,6378.556807,Medium,Transporter_B,Nairobi-Eldoret,Busia,At Customs,TRUE,100000,Fraud,Transit,2/27/2024,79241.23397
2689,Business,Verified,Eldoret,583349,Vehicle,710515.8718,5459.007946,Medium,Transporter_B,Mombasa-Nairobi,Busia,In Transit,TRUE,0,Fraud,Border,8/13/2024,38234.67847
1287,Individual,Verified,Mombasa,944213,Furniture,727273.2168,6031.326714,High,Transporter_B,Nairobi-Eldoret,Malaba,At Customs,FALSE,0,None,N/A,,1838.063526
2499,Individual,Verified,Nairobi,695754,Textiles,369651.2955,8941.888203,High,Transporter_B,Nairobi-Kisumu,Taveta,In Transit,TRUE,10000,Theft,Warehouse,3/18/2024,73610.79407
4764,Business,Verified,Mombasa,286513,Electronics,213056.2183,5573.598256,High,Transporter_B,Mombasa-Nairobi,Busia,At Customs,FALSE,100000,Theft,Transit,11/20/2023,79947.45452
7344,Business,Unverified,Eldoret,186884,Vehicle,430469.6127,5019.288926,Low,Transporter_A,Mombasa-Nairobi,Taveta,In Transit,FALSE,50000,Theft,Transit,9/9/2024,7145.895922
1851,Business,Verified,Eldoret,584260,Textiles,922060.9884,3116.389569,High,Transporter_C,Mombasa-Nairobi,Namanga,At Customs,FALSE,50000,None,N/A,,-369.486258
3735,Business,Verified,Mombasa,751336,Electronics,445757.536,778.5354843,High,Transporter_B,Mombasa-Nairobi,Malaba,In Transit,TRUE,0,Damage,Transit,7/29/2024,91909.08011
4451,Business,Verified,Nairobi,569788,Textiles,984058.4823,7081.817228,High,Transporter_B,Nairobi-Kisumu,Namanga,In Transit,TRUE,10000,None,N/A,,2828.921364
8427,Business,Verified,Kisumu,669464,Electronics,334201.6177,9595.587918,High,Transporter_C,Mombasa-Nairobi,Taveta,In Transit,FALSE,10000,None,N/A,,1195.518273
7359,Individual,Verified,Mombasa,897171,Vehicle,544335.2876,661.6404312,Medium,Transporter_C,Mombasa-Nairobi,Malaba,At Customs,TRUE,0,Theft,Warehouse,8/27/2024,13773.31006
3659,Business,Verified,Mombasa,331560,Machinery,50636.62572,694.9503812,Medium,Transporter_A,Nairobi-Kisumu,Malaba,Delivered,FALSE,100000,None,N/A,,249.8785111
4741,Business,Unverified,Eldoret,483503,Electronics,286318.6908,7582.851043,Medium,Transporter_A,Nairobi-Kisumu,Busia,Delivered,TRUE,0,Theft,Warehouse,7/10/2024,49877.85344
